price,z,table,depth,clarity,y,color,cut,carat,x
570,3.01,55.0,63.7,SI2,4.75,G,Good,0.41,4.7
570,2.72,56.0,63.7,VS1,4.28,F,Good,0.3,4.26
570,2.65,60.0,61.7,VS2,4.31,E,Premium,0.3,4.28
570,2.67,56.0,61.7,VS1,4.34,F,Ideal,0.3,4.32
570,2.66,56.0,61.0,VS1,4.37,F,Ideal,0.3,4.35
570,2.65,58.0,61.0,VS1,4.36,F,Premium,0.3,4.33
570,2.6,60.0,61.0,VS1,4.22,F,Very Good,0.3,4.3
570,2.66,55.0,61.3,VS1,4.36,F,Ideal,0.3,4.32
570,2.7,57.0,62.6,VS1,4.34,F,Ideal,0.3,4.29
571,2.43,59.0,61.3,VVS2,3.94,F,Premium,0.23,3.99
571,2.79,55.0,59.7,VVS2,4.69,I,Very Good,0.36,4.65
571,2.44,58.0,59.9,SI1,4.1,E,Very Good,0.24,4.06
571,2.78,56.0,61.2,VS2,4.55,H,Ideal,0.35,4.54
571,2.82,56.0,61.7,VS2,4.59,H,Ideal,0.35,4.55
571,2.81,54.0,61.7,VS1,4.57,I,Ideal,0.35,4.54
571,2.83,54.0,62.1,VS1,4.57,I,Ideal,0.35,4.54
571,2.84,54.0,61.5,SI1,4.63,G,Ideal,0.36,4.6
571,2.81,55.0,61.1,SI1,4.62,G,Ideal,0.36,4.58
571,2.84,55.0,61.4,SI1,4.64,G,Ideal,0.36,4.61
571,2.75,55.0,62.6,SI1,4.38,G,Ideal,0.32,4.41
571,2.79,54.0,64.1,SI2,4.34,D,Good,0.32,4.37
571,2.83,56.0,63.1,SI2,4.46,E,Very Good,0.34,4.51
571,2.68,58.0,62.0,SI1,4.35,D,Premium,0.31,4.3
571,2.73,57.0,63.5,SI1,4.32,D,Good,0.31,4.28
571,2.71,54.0,62.3,SI1,4.37,D,Ideal,0.31,4.33
571,2.67,58.0,61.4,SI1,4.36,D,Premium,0.31,4.33
571,2.72,55.0,63.4,SI1,4.3,D,Good,0.31,4.28
571,2.69,57.0,61.9,SI1,4.36,D,Ideal,0.31,4.33
571,2.72,56.0,62.7,SI1,4.36,D,Ideal,0.31,4.32
571,2.73,55.0,63.0,SI1,4.34,D,Very Good,0.31,4.32
571,2.71,55.0,62.0,SI1,4.38,D,Ideal,0.31,4.36
571,2.7,54.0,61.4,VVS1,4.41,I,Ideal,0.31,4.38
571,2.68,57.0,61.8,SI1,4.36,D,Ideal,0.31,4.32
571,2.71,56.0,62.4,SI1,4.35,D,Ideal,0.31,4.33
571,2.67,59.0,61.7,SI1,4.35,D,Very Good,0.31,4.31
571,2.69,57.0,61.7,SI1,4.38,D,Ideal,0.31,4.34
571,2.72,57.0,63.1,SI1,4.32,D,Good,0.31,4.3
571,2.68,55.0,61.4,SI1,4.38,D,Ideal,0.31,4.35
571,2.66,57.0,61.1,SI1,4.36,D,Very Good,0.31,4.35
571,2.68,58.0,62.1,SI1,4.33,D,Very Good,0.31,4.3
571,2.7,57.0,62.9,SI1,4.32,D,Very Good,0.31,4.27
571,2.7,54.0,62.0,VVS1,4.37,I,Ideal,0.31,4.34
571,2.68,60.0,61.2,SI1,4.41,D,Premium,0.31,4.35
571,2.65,61.0,60.0,SI1,4.43,D,Very Good,0.31,4.41
571,2.68,57.0,61.0,SI1,4.41,D,Ideal,0.31,4.38
571,2.7,57.0,62.6,SI1,4.33,D,Ideal,0.31,4.3
571,2.73,55.0,62.8,VVS1,4.36,I,Very Good,0.31,4.33
571,2.76,54.0,63.7,SI1,4.35,D,Good,0.31,4.31
571,2.7,56.0,62.1,SI1,4.37,D,Ideal,0.31,4.33
571,2.64,56.0,60.2,SI1,4.4,D,Very Good,0.31,4.37
571,2.67,56.0,61.1,SI1,4.38,D,Ideal,0.31,4.36
571,2.71,55.0,61.2,SI1,4.49,D,Ideal,0.31,4.37
571,2.64,56.0,60.8,SI1,4.37,D,Ideal,0.31,4.32
571,2.66,58.0,61.0,VVS1,4.39,I,Premium,0.31,4.33
571,2.7,59.0,63.1,VVS1,4.31,I,Good,0.31,4.25
571,2.74,54.0,63.9,SI1,4.3,D,Good,0.31,4.27
571,2.71,56.0,62.1,VVS1,4.38,I,Ideal,0.31,4.35
571,2.67,56.0,61.5,SI1,4.35,D,Ideal,0.31,4.33
571,2.68,60.0,62.2,VVS1,4.32,I,Very Good,0.31,4.3
571,2.67,60.0,60.9,SI1,4.39,D,Premium,0.31,4.38
572,2.65,54.0,64.0,VVS2,4.17,E,Very Good,0.28,4.11
572,2.56,62.0,60.1,VVS2,4.27,E,Very Good,0.28,4.25
572,2.53,62.0,58.9,VVS1,4.32,F,Very Good,0.28,4.27
572,2.89,55.0,62.3,VS2,4.65,J,Ideal,0.38,4.63
572,2.51,54.0,62.7,VS1,4.02,F,Ideal,0.24,3.99
572,2.48,54.0,61.8,VS1,4.03,F,Ideal,0.24,3.99
572,2.84,56.0,60.9,SI2,4.68,F,Ideal,0.37,4.65
572,2.65,57.0,61.6,SI1,4.32,H,Ideal,0.3,4.28
572,2.77,58.0,62.8,SI1,4.39,I,Premium,0.33,4.43
572,2.77,56.0,62.7,SI1,4.4,I,Ideal,0.33,4.44
572,2.75,57.0,61.5,SI1,4.46,I,Ideal,0.33,4.49
572,2.75,58.0,61.4,SI1,4.46,I,Premium,0.33,4.5
572,2.75,59.0,61.3,SI1,4.46,I,Premium,0.33,4.51
572,2.76,58.0,63.2,SI1,4.36,I,Very Good,0.33,4.38
572,2.8,57.0,63.6,SI1,4.39,I,Good,0.33,4.42
573,2.9,61.0,59.5,SI2,4.9,G,Very Good,0.42,4.85
573,2.77,56.0,61.6,VS2,4.51,G,Ideal,0.34,4.48
573,2.66,56.0,61.6,VS2,4.33,F,Ideal,0.3,4.3
573,2.68,56.0,61.9,VS2,4.34,F,Ideal,0.3,4.32
573,2.68,55.0,62.2,VS2,4.32,F,Ideal,0.3,4.3
573,2.69,54.0,62.5,VS2,4.32,F,Ideal,0.3,4.29
573,2.69,55.0,62.3,VS2,4.34,F,Ideal,0.3,4.3
573,2.67,56.0,61.1,VS2,4.38,F,Ideal,0.3,4.36
573,2.66,56.0,60.9,VS2,4.39,F,Ideal,0.3,4.35
573,2.65,58.0,61.7,VS2,4.31,F,Ideal,0.3,4.28
573,2.62,58.0,60.5,VS2,4.36,F,Ideal,0.3,4.3
573,2.75,55.0,61.7,VS1,4.47,I,Ideal,0.33,4.44
573,2.97,54.0,62.6,SI2,4.76,G,Ideal,0.4,4.73
573,2.95,56.0,62.4,SI2,4.75,G,Ideal,0.4,4.71
573,2.96,53.0,62.1,SI2,4.78,G,Ideal,0.4,4.75
573,2.94,55.0,61.8,SI1,4.78,I,Ideal,0.4,4.74
573,2.7,55.0,61.4,SI1,4.36,H,Ideal,0.31,4.44
573,2.61,57.0,59.0,SI1,4.4,H,Premium,0.31,4.44
573,2.71,55.0,62.3,SI1,4.34,H,Premium,0.31,4.36
573,2.67,55.0,61.1,SI1,4.35,H,Premium,0.31,4.39
573,2.75,57.0,63.6,SI1,4.32,H,Good,0.31,4.33
573,2.7,60.0,62.4,SI1,4.32,H,Premium,0.31,4.34
573,2.73,56.0,62.7,SI1,4.33,H,Ideal,0.31,4.38
573,2.64,60.0,60.5,SI1,4.33,H,Premium,0.31,4.4
573,2.73,57.0,63.1,SI1,4.31,H,Very Good,0.31,4.34
574,2.64,56.0,60.2,SI2,4.37,D,Ideal,0.3,4.4
574,2.68,57.0,61.4,VS2,4.38,G,Ideal,0.31,4.35
574,2.79,58.0,62.8,SI2,4.43,G,Premium,0.34,4.46
574,2.83,54.0,63.3,SI2,4.46,F,Very Good,0.34,4.48
574,2.74,58.0,60.0,SI2,4.55,F,Premium,0.34,4.58
574,2.75,61.0,61.7,SI2,4.44,F,Premium,0.34,4.48
574,2.81,58.0,63.0,SI2,4.45,F,Premium,0.34,4.47
574,2.69,57.0,62.6,SI1,4.25,G,Premium,0.3,4.34
574,2.63,59.0,61.6,SI1,4.26,G,Premium,0.3,4.28
574,2.73,56.0,63.8,SI1,4.26,G,Good,0.3,4.3
574,2.66,57.0,61.4,SI1,4.31,G,Premium,0.3,4.35
574,2.6,57.0,59.8,SI1,4.32,G,Premium,0.3,4.37
574,2.61,60.0,59.7,SI1,4.35,G,Premium,0.3,4.39
574,2.67,57.0,63.2,SI2,4.21,D,Very Good,0.3,4.24
574,2.68,55.0,63.0,SI2,4.25,D,Ideal,0.3,4.26
574,2.66,58.0,61.8,SI2,4.29,D,Premium,0.3,4.32
574,2.63,60.0,61.2,SI2,4.28,D,Premium,0.3,4.31
574,2.66,58.0,62.7,SI1,4.22,G,Premium,0.3,4.27
574,2.74,58.0,61.7,VS1,4.41,J,Premium,0.34,4.47
574,2.84,54.0,63.7,SI1,4.43,I,Good,0.34,4.48
574,2.74,61.0,61.3,SI1,4.45,I,Premium,0.34,4.49
574,2.77,57.0,61.8,SI1,4.46,I,Premium,0.34,4.51
574,2.73,59.0,60.2,SI1,4.52,I,Premium,0.34,4.55
574,2.71,61.0,59.2,SI1,4.57,I,Premium,0.34,4.58
574,2.77,58.0,62.7,SI1,4.4,I,Premium,0.34,4.43
574,2.83,56.0,63.5,SI2,4.44,F,Very Good,0.34,4.48
574,2.73,56.0,60.1,SI2,4.54,F,Ideal,0.34,4.55
574,2.57,60.0,58.8,SI1,4.35,G,Premium,0.3,4.39
574,2.62,62.0,60.1,SI1,4.35,G,Premium,0.3,4.37
574,2.7,56.0,62.8,SI1,4.28,G,Ideal,0.3,4.32
574,2.56,63.0,59.5,SI1,4.29,G,Very Good,0.3,4.32
574,2.64,57.0,61.0,SI1,4.31,G,Premium,0.3,4.34
574,2.68,59.0,62.9,SI1,4.24,G,Premium,0.3,4.28
574,2.62,58.0,60.9,SI2,4.29,D,Premium,0.3,4.32
574,2.68,58.0,62.3,SI2,4.29,D,Premium,0.3,4.32
574,2.65,55.0,61.1,SI2,4.32,D,Ideal,0.3,4.35
574,2.61,60.0,60.2,SI2,4.32,D,Premium,0.3,4.35
574,2.68,57.0,62.1,SI2,4.3,D,Ideal,0.3,4.33
574,2.68,58.0,62.4,SI2,4.28,D,Premium,0.3,4.31
574,2.63,59.0,61.4,SI2,4.26,D,Premium,0.3,4.31
574,2.71,57.0,63.3,SI2,4.26,D,Very Good,0.3,4.3
574,2.71,56.0,63.4,SI2,4.26,D,Very Good,0.3,4.29
574,2.69,58.0,62.9,SI2,4.26,D,Premium,0.3,4.29
574,2.66,59.0,62.2,SI2,4.25,D,Premium,0.3,4.3
574,2.61,61.0,61.0,SI2,4.25,D,Premium,0.3,4.31
574,2.64,59.0,57.3,VS2,4.62,E,Good,0.33,4.6
575,2.43,58.0,59.0,VVS2,4.14,F,Very Good,0.25,4.1
575,2.44,57.0,59.4,VVS2,4.12,F,Very Good,0.25,4.1
575,2.51,58.0,61.8,VVS2,4.07,F,Very Good,0.25,4.05
575,2.46,58.0,61.0,VVS2,4.05,F,Very Good,0.25,4.02
575,2.48,59.0,60.4,VVS2,4.12,F,Very Good,0.25,4.09
575,2.53,57.0,63.2,VVS2,4.01,F,Very Good,0.25,3.99
575,2.51,61.0,58.6,VVS2,4.3,E,Very Good,0.27,4.27
575,2.47,59.0,60.2,VVS2,4.14,E,Very Good,0.25,4.07
575,2.52,59.0,62.7,VVS2,4.03,E,Very Good,0.25,4.01
575,2.55,58.0,61.9,VVS2,4.14,E,Very Good,0.27,4.1
575,2.44,59.0,59.8,VVS2,4.09,E,Very Good,0.25,4.07
575,2.51,58.0,62.1,VVS2,4.06,E,Very Good,0.25,4.03
575,2.54,57.0,63.0,VVS2,4.06,E,Very Good,0.25,4.0
575,2.48,59.0,60.9,VVS2,4.11,E,Very Good,0.25,4.03
575,2.48,59.0,61.9,VVS2,4.02,E,Very Good,0.25,3.99
575,2.53,58.0,63.4,VVS2,4.01,E,Very Good,0.25,3.97
575,2.47,59.0,60.5,VVS2,4.1,E,Very Good,0.25,4.06
575,2.43,59.0,58.8,VVS2,4.16,D,Very Good,0.25,4.11
575,2.63,53.0,64.6,VVS2,4.1,D,Very Good,0.27,4.04
575,2.51,59.0,61.3,VVS2,4.12,D,Very Good,0.25,4.07
575,2.47,58.0,59.7,VVS1,4.14,E,Very Good,0.25,4.13
575,2.48,58.0,60.7,VVS1,4.1,E,Very Good,0.25,4.07
575,2.47,56.0,60.0,VVS1,4.14,E,Very Good,0.25,4.1
575,2.48,59.0,60.2,VVS1,4.13,E,Very Good,0.25,4.11
575,2.71,62.0,59.9,VS1,4.57,I,Very Good,0.33,4.48
575,2.63,62.0,62.1,VS2,4.26,E,Very Good,0.3,4.21
575,2.76,53.0,62.2,VVS1,4.45,I,Ideal,0.32,4.42
575,2.72,56.0,61.4,VVS1,4.44,I,Ideal,0.32,4.42
575,2.48,57.0,60.9,VVS1,4.09,F,Ideal,0.25,4.06
575,2.77,54.0,62.2,SI1,4.46,D,Ideal,0.33,4.45
575,2.49,61.0,61.3,VVS1,4.08,E,Good,0.25,4.04
575,2.91,55.0,63.7,SI1,4.59,F,Good,0.37,4.55
576,2.71,56.0,61.9,VS2,4.39,G,Very Good,0.32,4.36
576,2.68,57.0,60.6,SI1,4.4,H,Ideal,0.32,4.44
576,2.73,58.0,62.4,SI2,4.35,E,Premium,0.32,4.4
576,2.72,55.0,62.0,SI2,4.36,E,Ideal,0.32,4.41
576,2.65,60.0,59.7,SI2,4.43,E,Premium,0.32,4.45
576,2.73,57.0,62.7,SI2,4.34,E,Ideal,0.32,4.37
576,2.68,56.0,60.3,VS2,4.44,I,Ideal,0.32,4.45
576,2.71,56.0,61.5,VS2,4.4,I,Ideal,0.32,4.41
576,2.74,57.0,62.2,VS2,4.39,I,Ideal,0.32,4.42
576,2.75,58.0,62.6,VS2,4.37,I,Premium,0.32,4.42
576,2.74,55.0,62.5,VS2,4.38,I,Ideal,0.32,4.39
576,2.77,56.0,63.0,VS2,4.38,I,Ideal,0.32,4.42
576,2.7,56.0,61.3,VS2,4.38,I,Ideal,0.32,4.43
576,2.69,57.0,61.1,VS2,4.39,I,Premium,0.32,4.42
576,2.72,57.0,62.0,VS2,4.36,I,Ideal,0.32,4.41
576,2.7,56.0,61.6,VS2,4.37,I,Ideal,0.32,4.39
576,2.76,57.0,62.9,VS2,4.37,I,Ideal,0.32,4.4
576,2.71,59.0,62.2,VS2,4.35,I,Premium,0.32,4.37
576,2.75,56.0,63.2,VS2,4.32,I,Very Good,0.32,4.38
576,2.73,58.0,62.8,VS2,4.33,I,Premium,0.32,4.37
576,2.76,55.0,63.4,VS2,4.33,I,Very Good,0.32,4.37
576,2.72,59.0,61.9,SI1,4.38,H,Premium,0.32,4.41
576,2.77,54.0,63.1,SI1,4.36,H,Very Good,0.32,4.42
576,2.69,60.0,61.3,SI1,4.36,H,Premium,0.32,4.42
576,2.72,56.0,62.2,SI1,4.36,H,Premium,0.32,4.39
576,2.7,58.0,61.2,SI2,4.39,E,Premium,0.32,4.44
576,2.71,60.0,61.7,SI2,4.38,E,Premium,0.32,4.41
576,2.61,60.0,60.0,VS1,4.3,H,Premium,0.3,4.4
576,2.49,59.0,62.0,VVS2,4.04,F,Very Good,0.25,3.99
576,2.48,59.0,60.7,VVS1,4.1,F,Very Good,0.25,4.07
576,2.49,60.0,60.7,VVS1,4.11,E,Premium,0.25,4.09
576,2.51,57.0,61.2,VVS1,4.12,E,Ideal,0.25,4.08
576,2.48,59.0,61.5,VVS2,4.04,E,Premium,0.25,4.02
576,2.52,59.0,62.5,VVS2,4.05,E,Premium,0.25,4.02
576,2.52,57.0,62.1,VVS2,4.07,E,Ideal,0.25,4.04
576,2.52,59.0,62.0,VVS2,4.08,E,Premium,0.25,4.05
576,2.5,58.0,61.1,IF,4.1,F,Premium,0.25,4.08
576,2.52,59.0,62.9,VVS1,4.02,E,Very Good,0.25,3.99
576,2.54,56.0,63.1,VVS2,4.05,E,Good,0.25,4.0
576,2.52,57.0,61.6,VVS2,4.1,E,Ideal,0.25,4.08
576,2.78,58.0,60.2,SI1,4.63,F,Premium,0.36,4.6
408,2.63,59.0,60.3,SI2,4.37,G,Premium,0.31,4.35
408,2.64,60.0,60.7,SI1,4.37,I,Very Good,0.31,4.33
408,2.68,59.0,62.3,SI1,4.32,I,Premium,0.31,4.29
408,2.69,58.0,61.3,SI2,4.4,G,Premium,0.31,4.37
408,2.69,56.0,61.7,SI2,4.38,G,Ideal,0.31,4.34
408,2.73,53.0,63.3,SI1,4.32,I,Good,0.31,4.3
408,2.65,57.0,60.5,SI2,4.4,G,Ideal,0.31,4.36
408,2.76,55.0,63.8,SI1,4.34,I,Good,0.31,4.31
408,2.73,54.0,63.3,SI2,4.34,G,Good,0.31,4.29
409,2.74,53.0,61.5,VS2,4.47,J,Ideal,0.32,4.44
409,2.86,56.0,63.3,SI1,4.53,J,Good,0.35,4.5
409,2.44,61.0,59.7,VS2,4.1,E,Very Good,0.25,4.08
410,2.62,62.0,60.2,SI2,4.34,H,Premium,0.3,4.37
410,2.51,60.0,62.1,VS1,4.05,D,Very Good,0.25,4.03
410,2.81,60.0,61.6,SI1,4.58,J,Premium,0.36,4.54
411,2.66,57.0,62.0,VS1,4.3,J,Ideal,0.3,4.28
411,2.66,57.0,62.2,VS1,4.28,J,Ideal,0.3,4.27
411,2.35,61.0,58.5,VS2,3.98,D,Premium,0.23,4.06
412,2.48,55.0,62.5,VS1,3.98,E,Very Good,0.24,3.96
412,2.58,54.5,62.0,VVS2,4.19,I,Ideal,0.27,4.15
412,2.67,61.0,61.9,VS1,4.34,J,Good,0.31,4.29
413,2.55,59.0,60.6,VS1,4.22,E,Very Good,0.27,4.19
413,2.58,58.0,62.2,VS1,4.15,D,Very Good,0.27,4.14
413,2.6,58.0,60.1,SI1,4.34,G,Very Good,0.3,4.31
413,2.66,58.0,62.3,SI2,4.28,D,Very Good,0.3,4.26
413,2.68,54.0,62.0,VVS2,4.34,J,Ideal,0.3,4.3
413,2.72,55.3,62.3,VS2,4.37,J,Ideal,0.32,4.36
413,2.8,55.0,61.9,VS1,4.54,J,Ideal,0.34,4.5
413,2.74,57.0,61.4,SI2,4.48,F,Ideal,0.33,4.44
413,2.64,58.0,61.1,SI2,4.33,D,Ideal,0.3,4.31
577,2.43,57.0,60.2,VS2,4.07,D,Very Good,0.23,4.02
577,2.65,55.0,61.0,VVS2,4.34,H,Ideal,0.3,4.33
577,2.71,55.0,62.1,VS2,4.38,G,Ideal,0.31,4.35
577,2.55,57.0,60.9,VS2,4.2,F,Ideal,0.27,4.17
577,2.56,56.0,60.3,VS2,4.27,F,Ideal,0.27,4.24
577,2.56,55.0,61.0,VS2,4.2,E,Ideal,0.27,4.18
577,2.57,57.0,61.7,VS1,4.18,F,Ideal,0.27,4.15
577,2.55,56.0,60.5,VS1,4.22,E,Ideal,0.27,4.21
577,2.53,56.0,62.5,VVS1,4.03,H,Ideal,0.25,4.06
577,2.44,59.0,59.8,VVS1,4.07,H,Premium,0.25,4.09
577,2.46,62.0,60.1,VVS1,4.08,H,Premium,0.25,4.11
577,2.51,60.0,62.7,VVS1,3.98,H,Premium,0.25,4.03
577,2.68,60.0,60.0,VS2,4.49,F,Premium,0.33,4.45
578,2.72,56.0,62.6,VVS2,4.36,H,Very Good,0.31,4.33
578,2.7,55.0,61.2,VVS2,4.44,H,Very Good,0.31,4.41
578,2.53,54.0,61.6,VS1,4.12,I,Ideal,0.26,4.08
578,2.64,57.0,61.5,VS1,4.31,E,Very Good,0.3,4.28
579,2.96,53.0,62.6,SI2,4.75,F,Very Good,0.4,4.7
579,2.93,57.0,62.1,SI2,4.74,F,Very Good,0.4,4.7
579,2.87,54.0,62.3,VS2,4.62,G,Ideal,0.36,4.59
579,2.56,66.0,56.9,SI1,4.47,E,Fair,0.31,4.53
579,2.69,59.0,60.4,SI1,4.47,E,Premium,0.33,4.43
579,2.76,56.0,62.2,VS2,4.44,G,Ideal,0.33,4.43
579,2.71,61.0,60.6,VS2,4.49,G,Very Good,0.33,4.46
579,2.78,55.0,63.4,SI1,4.4,E,Good,0.33,4.37
579,2.72,58.0,60.2,SI1,4.55,E,Very Good,0.33,4.49
579,2.79,55.0,63.8,SI1,4.38,E,Good,0.33,4.36
579,2.7,60.0,60.3,SI1,4.49,E,Very Good,0.33,4.47
579,2.73,59.0,61.3,VS2,4.46,G,Premium,0.33,4.44
579,2.74,56.0,61.5,VS1,4.47,H,Ideal,0.33,4.44
579,2.77,55.0,62.5,SI1,4.45,E,Ideal,0.33,4.42
579,2.76,56.0,62.4,VVS2,4.43,I,Ideal,0.33,4.41
579,2.72,60.0,61.4,VS2,4.45,G,Premium,0.33,4.41
579,2.76,55.0,62.0,VS1,4.46,H,Ideal,0.33,4.44
579,2.75,54.0,61.7,VS1,4.47,H,Ideal,0.33,4.45
579,2.77,56.0,62.7,SI1,4.45,E,Very Good,0.33,4.39
579,2.74,59.0,61.9,VS2,4.46,G,Premium,0.33,4.4
579,2.76,56.0,62.4,SI1,4.43,E,Ideal,0.33,4.41
579,2.7,57.0,60.7,SI1,4.47,E,Very Good,0.33,4.43
579,2.71,58.0,61.0,VVS2,4.46,I,Premium,0.33,4.42
579,2.73,56.0,60.9,VS2,4.5,G,Very Good,0.33,4.46
579,2.75,58.0,62.0,VS2,4.45,G,Very Good,0.33,4.42
579,2.78,54.0,62.7,VVS2,4.45,I,Ideal,0.33,4.42
579,2.67,61.0,59.3,VS2,4.51,G,Very Good,0.33,4.49
579,2.79,56.0,63.7,VVS2,4.4,I,Good,0.33,4.36
579,2.74,56.0,61.8,VS1,4.46,H,Ideal,0.33,4.41
579,2.77,58.0,62.6,VS2,4.44,G,Premium,0.33,4.41
579,2.74,58.0,61.4,VVS2,4.48,I,Premium,0.33,4.45
579,2.68,58.0,59.1,SI1,4.56,E,Very Good,0.33,4.51
579,2.7,62.0,60.8,VS2,4.46,G,Very Good,0.33,4.42
579,2.75,57.0,62.5,VS2,4.41,G,Ideal,0.33,4.39
579,2.72,59.0,61.1,VS2,4.47,G,Very Good,0.33,4.43
579,2.71,58.0,60.8,VS2,4.47,G,Premium,0.33,4.45
579,2.7,61.0,60.0,VS1,4.52,H,Very Good,0.33,4.48
579,2.75,59.0,62.2,SI1,4.43,E,Premium,0.33,4.41
579,2.75,58.0,61.9,VS1,4.45,H,Premium,0.33,4.43
579,2.76,59.0,62.1,VS1,4.46,H,Premium,0.33,4.43
579,2.74,55.0,61.6,VS2,4.46,G,Ideal,0.33,4.43
579,2.73,59.0,61.0,VS1,4.5,H,Premium,0.33,4.45
579,2.75,55.0,61.2,VS2,4.52,G,Ideal,0.33,4.46
579,2.79,57.0,62.6,VS2,4.47,G,Ideal,0.33,4.45
579,2.68,61.0,59.4,VS2,4.53,G,Very Good,0.33,4.49
579,2.77,54.0,63.0,SI1,4.42,E,Very Good,0.33,4.38
579,2.75,56.0,62.1,VS2,4.44,G,Very Good,0.33,4.41
579,2.7,59.0,59.7,VS1,4.53,H,Very Good,0.33,4.52
579,2.75,56.0,62.1,VVS2,4.45,I,Very Good,0.33,4.41
579,2.68,62.0,60.2,VS1,4.47,H,Very Good,0.33,4.44
579,2.73,60.0,62.0,SI1,4.43,E,Very Good,0.33,4.38
579,2.76,57.0,62.0,VS2,4.47,G,Ideal,0.33,4.44
579,2.75,57.0,62.3,VS2,4.43,G,Ideal,0.33,4.4
579,2.72,58.0,61.5,VS1,4.46,H,Premium,0.33,4.39
579,2.68,59.0,59.5,VS1,4.53,H,Premium,0.33,4.48
579,2.73,58.0,60.9,SI1,4.5,E,Premium,0.33,4.46
579,2.75,59.0,62.9,VS1,4.4,H,Very Good,0.33,4.35
579,2.74,57.0,61.4,VS1,4.49,H,Ideal,0.33,4.44
579,2.76,59.0,62.2,VVS2,4.47,I,Premium,0.33,4.41
579,2.72,57.0,60.2,VS1,4.54,H,Ideal,0.33,4.5
579,2.76,56.0,61.9,VS1,4.48,H,Ideal,0.33,4.44
579,2.77,54.0,62.8,VS2,4.42,G,Very Good,0.33,4.4
579,2.74,58.0,62.6,VS2,4.4,G,Very Good,0.33,4.36
579,2.8,56.0,63.3,SI1,4.43,E,Good,0.33,4.41
579,2.73,58.0,61.5,VVS2,4.45,I,Premium,0.33,4.43
579,2.72,58.0,61.1,SI1,4.47,E,Premium,0.33,4.43
579,2.69,58.0,60.0,VS2,4.49,G,Premium,0.33,4.47
579,2.68,60.0,60.6,SI1,4.44,E,Very Good,0.33,4.41
579,2.74,54.0,62.0,SI1,4.43,E,Ideal,0.33,4.41
579,2.68,58.0,59.2,VS1,4.55,H,Premium,0.33,4.5
579,2.75,57.0,61.9,SI1,4.46,E,Ideal,0.33,4.43
580,2.71,55.0,61.5,VS2,4.43,G,Ideal,0.32,4.39
580,2.74,55.0,61.4,VS1,4.49,H,Ideal,0.32,4.43
580,2.71,56.0,61.0,VS1,4.45,H,Ideal,0.32,4.43
580,2.5,58.0,59.5,VS1,4.18,F,Premium,0.26,4.22
580,2.55,56.0,62.3,VS1,4.08,F,Ideal,0.26,4.1
580,2.51,57.0,60.9,VS1,4.11,F,Ideal,0.26,4.13
580,2.48,60.0,60.1,VS1,4.1,E,Premium,0.26,4.15
580,2.56,56.0,62.1,VS2,4.11,E,Premium,0.26,4.13
580,2.52,58.0,60.4,VS2,4.15,E,Premium,0.26,4.19
580,2.54,55.0,61.8,VS1,4.09,E,Ideal,0.26,4.13
580,2.54,58.0,61.9,VS1,4.1,E,Premium,0.26,4.11
580,2.55,55.0,62.0,VS1,4.1,D,Ideal,0.26,4.12
580,2.82,55.0,61.6,SI2,4.53,I,Ideal,0.35,4.62
580,2.65,58.0,59.3,VS2,4.49,E,Premium,0.32,4.45
581,2.68,56.0,63.0,VVS2,4.27,H,Very Good,0.3,4.24
581,2.67,59.0,62.0,VVS2,4.34,H,Very Good,0.3,4.27
581,2.69,56.0,62.6,VS1,4.31,G,Very Good,0.3,4.29
581,2.69,55.0,62.5,VVS2,4.32,H,Ideal,0.3,4.29
581,2.68,56.0,61.5,VVS2,4.38,H,Ideal,0.3,4.34
581,2.88,57.0,62.3,SI1,4.65,D,Ideal,0.38,4.6
581,2.79,56.0,61.9,SI1,4.52,F,Good,0.34,4.5
581,2.98,59.0,62.0,I1,4.78,H,Premium,0.43,4.83
581,2.56,62.0,55.9,VS2,4.56,E,Fair,0.31,4.6
581,2.81,60.0,60.2,SI1,4.68,I,Very Good,0.38,4.65
581,2.87,56.0,62.3,SI1,4.63,I,Ideal,0.38,4.58
581,2.92,56.0,63.3,VS2,4.63,J,Good,0.39,4.6
581,2.88,57.0,61.4,VS2,4.72,J,Ideal,0.39,4.66
581,2.93,54.0,62.7,SI2,4.71,G,Very Good,0.39,4.64
581,2.84,58.0,60.5,SI1,4.72,I,Premium,0.38,4.67
581,2.86,60.0,61.3,VS2,4.68,J,Premium,0.39,4.65
582,2.51,56.0,61.7,VVS1,4.07,G,Ideal,0.25,4.05
582,2.52,55.0,62.6,VVS1,4.04,G,Ideal,0.25,4.03
582,2.71,56.0,62.1,SI1,4.38,E,Ideal,0.31,4.35
582,2.48,57.0,61.1,IF,4.07,G,Ideal,0.25,4.06
583,2.52,55.0,61.2,VVS2,4.14,F,Very Good,0.25,4.1
583,2.43,56.0,61.4,VVS2,3.97,F,Very Good,0.23,3.94
583,2.44,56.0,61.5,VVS2,4.0,F,Very Good,0.23,3.95
583,2.45,57.0,61.6,VVS2,3.99,F,Very Good,0.23,3.96
583,2.44,57.0,61.8,VVS1,3.96,F,Very Good,0.23,3.94
583,2.46,55.0,62.3,VVS1,3.96,F,Very Good,0.23,3.93
583,2.47,54.0,62.8,VVS1,3.94,F,Very Good,0.23,3.92
583,2.47,54.0,62.4,VVS1,3.98,E,Very Good,0.23,3.95
